Erysipelotrichaceae bacterium 2 2 44A	0.0	0.0	0.0	0.0	1.0800000000000002e-05	0.0	0.0	0.0	2.12e-05	0.0	0.0001608	0.0	0.0	0.0	5.2e-06	0.0	1.24e-05	0.0	0.0	0.0	0.0	8.5e-06	7.77e-05	0.0	0.0	0.0	0.0	0.0	2.54e-05	2.02e-05	9.800000000000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.4299999999999998e-05	0.0004445	0.0	2.9999999999999997e-05	0.0	0.0	1.29e-05	1.22e-05	0.0	3.18e-05	0.0	0.0	0.0	1.27e-05	0.0	4.9000000000000005e-06	0.0	0.0	7.99e-05	0.0	0.0	0.0	3.68e-05	4.8899999999999996e-05	0.0	0.0	0.0	0.0	6.8e-06	0.0	0.0	0.0	3.1e-06	0.0	0.0	7.1e-06	3.3e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44e-05	0.0001022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35e-05	3.43e-05	0.0	8.1e-06	6.6e-06	0.0	0.0	0.0	0.0	3.6099999999999997e-05	0.0	5.12e-05	0.0	0.0	0.0	7.499999999999999e-06	0.0003632	0.0	0.0	2.9199999999999998e-05	1.3300000000000001e-05	0.0	0.0	0.0	0.0	0.0	8.3e-05	0.0	0.0	0.0	0.0	8.400000000000001e-06	0.0	0.0	0.0	3.570000000000001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7e-06	0.0	0.0	0.0	1.9600000000000002e-05	2.8e-06	0.0	0.0	4.7e-06	0.0	1.47e-05	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	8.400000000000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6700000000000002e-05	0.0	5.9e-06	0.0	4.7e-06	0.0	0.0	4.23e-05	0.0	6.2e-06	8.18e-05	0.0	0.0	0.0	2.7600000000000003e-05	0.0	2.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3200000000000007e-05	0.0	0.0005425	0.0	0.0	6.17e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.229999999999999e-05	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae bacterium 3 1 53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.400000000000001e-06	5.88e-05	6.1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99e-05	6.3e-06	8e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7000000000000005e-06	0.0	0.0	0.0	0.0	6.5000000000000004e-06	0.0	1.8000000000000001e-06	0.0	0.0	0.0	0.0	0.0	7.2999999999999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.7e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7000000000000004e-06	0.0	0.0	8.599999999999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5100000000000004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8e-06	0.0	2.84e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae bacterium 5 2 54FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005146	2.25e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76e-05	0.0	0.0	0.0	0.00012190000000000001	0.0	0.0002849	0.0003294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.59e-05	2.27e-05	0.0	2.71e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9000000000000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9699999999999998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9199999999999998e-05	6.2e-06	0.00036839999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044500000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.000139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.259999999999999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02e-05	0.0	0.0	0.00026839999999999996	0.0	0.0005911	0.0	0.0	0.000117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelotrichaceae bacterium 6 1 45	1.4300000000000002e-05	5e-06	6.900000000000001e-06	0.0	2.5e-06	1.24e-05	3.6700000000000004e-05	0.0	1.4999999999999999e-05	4.68e-05	0.0004718999999999999	0.0	0.0	0.0	2.8999999999999998e-06	0.0	0.0	0.0	0.0	5.9e-06	0.0	3.570000000000001e-05	0.00014330000000000001	0.0	0.0	0.0	0.0	0.0	7.6e-06	0.0001463	0.0	0.0	2.26e-05	0.0	1.27e-05	0.0	0.0	1.88e-05	0.000405	0.0	3.34e-05	0.0	0.00020980000000000003	0.00010920000000000001	5.539999999999999e-05	0.0	0.00011690000000000001	0.0001452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012880000000000001	2.3100000000000002e-05	0.0	0.0	2.75e-05	5e-07	0.0	0.0	5.2e-06	0.0	4.6e-06	4.0799999999999996e-05	0.0	0.0	7.499999999999999e-06	0.0	0.0	0.0	0.0001584	0.0001365	0.0	1.85e-05	0.0	0.0	4.47e-05	0.0	0.0	0.0	3.5000000000000004e-06	1.21e-05	0.0	0.0	0.0	3.77e-05	0.0020807	0.0	2.6e-06	0.0	7.6e-06	0.0	0.0	0.0	4.2000000000000004e-06	0.0	8.3e-06	0.0	0.0	0.0	1.5e-06	1.4300000000000002e-05	2.7000000000000004e-06	0.0	1.67e-05	0.0	2.7000000000000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009050000000000001	0.0009578	0.0	0.0	0.0	7.77e-05	0.0	9.109999999999999e-05	0.0	0.0	0.0	2.6e-06	0.0	0.0	0.0	4.8e-06	5.21e-05	0.0	0.0	1.0300000000000001e-05	0.0	0.0	4e-05	0.0	0.0	6.3e-06	1.57e-05	0.0	9e-06	0.0	0.0	6.43e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.2e-06	0.0	1.0300000000000001e-05	8.3e-06	0.0	0.0	0.0001823	0.0	2.46e-05	1.18e-05	5e-06	0.0	1.21e-05	0.0	7.1e-06	0.0	0.0	0	0.0	2.64e-05	0.0	1.17e-05	0.0	0.0	3.4899999999999995e-05	0.0	0.0	0.0	0.0	5.7000000000000005e-06	2.4e-06	4.99e-05	0.0	0.0	1.9e-06	0.0	3.87e-05	0.00035089999999999996	0.0	0.0	1.22e-05	0.0	0.0	0.0026686999999999995	4.36e-05	0.0	0.0	0.0	0.0	0.0	1.4099999999999999e-05	4.8e-06	0.000178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04e-05	0.0	0.0002463	3.12e-05	0.0	0.0	0.0	1.75e-05	0.0	0.0007797	0.0	0.0	0.0001829	0.0	0.0	0.0	0.0	0.0	0.0	3.98e-05	0.0	5.2e-06	1.27e-05	2.0300000000000002e-05	0.00012930000000000003
Eubacterium biforme	8.85e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010066	0.0	0.0	0.0019285	0.0	0.0	0.0023019000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035610000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012206700000000001	0.012124600000000001	0.0	0.0	0.0	0.006611100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007804999999999999	0.00034560000000000005	0.0	0.0019885000000000002	0.0	0.0	0.0011642000000000002	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032991	0.0	0.0	0.0	0.0002323	0.0	0.0	0.0	0.0	0.001797	0.0005993	0.0	0.0	0.0	0.0	0.0	0.0	0.0044523	0.0	0.0	0.0	0.0	0.0	0.0	0.0003952	0.0	0.0034611999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028429999999999997	0.000484	0.0	0.0	0.0	0.0001032	0.0	0.0	0.0	0.0	0.000962	0.0	0.0	0.0	0.0023508	0.0	0.0	0.0036819	0.0	0.0	0.0	0.0	0.0	0.0	0.00048520000000000003	0.0	0.007145100000000001	0.0	0.004554600000000001	0.0003895	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045003	0.0003109	0.0	0.0	0.0	0.0	0.0	0.0031311	0.0021030999999999997	1.64e-05	0.0076649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042199999999999996	0.0015094000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium cylindroides	0.0	0.0	0.0	0.0	0.0003302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021959999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029344	0.0029910999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029110000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002037	0.0	0.0	0.0	0.0	0.0002982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium dolichum	0.0	0.0	0.0	0.0	0.000103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.02e-05	0.0	0.0	5.12e-05	0.0	0.0	0.0	0.0	0.0	3.5000000000000004e-06	0.0	0.0	0.0	0.0	0.00023050000000000002	0.0	0.0	7.400000000000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007794800000000001	0.0	0.0	0.0002839	0.0	0.0	2.4e-06	0.0	0.0093286	0.008682500000000001	0.0004261	0.0005972999999999999	0.0	0.0	0.0	0.0	0.0	1.04e-05	0.0	0.0	0.0	0.0	7.000000000000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.57e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6e-06	0.0	0.0	0.0	0.0	0.00025289999999999997	0.0002912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0799999999999996e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.800000000000001e-06	0.0	0.0001654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.53e-05	0.0	0.0	0.0	0.0	3.98e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4200000000000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.51e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemania filiformis	0.0	9.9e-05	3.8900000000000004e-05	0.0002052	0.00019559999999999998	1.9399999999999997e-05	7.859999999999999e-05	0.0	1.1e-06	5.379999999999999e-05	0.00031689999999999995	0.0007286	0.0	0.00024900000000000004	0.0005591	3.63e-05	0.0	0.0	0.0	3.16e-05	0.0	6.25e-05	0.0001968	6.38e-05	7.5e-05	0.0007944	0.0004835	0.00026430000000000003	0.0005266	0.0006109	0.0	0.0	0.0004011	0.0005329	0.0	0.0	3.59e-05	0.0001071	0.0029408	0.0004499	0.0016516999999999999	0.0002992	0.000207	9.46e-05	0.0	7.48e-05	0.0016210999999999999	0.0016275999999999999	0.0013294000000000001	0.0013472999999999998	7.670000000000001e-05	9.04e-05	0.00012130000000000001	8.170000000000001e-05	0.0003962	0.0001518	0.0003713	0.0001464	0.0	0.0001662	8.609999999999999e-05	0.0	0.0	4.95e-05	0.0	0.00024819999999999996	0.000183	2.8499999999999998e-05	0.0003036	7.000000000000001e-06	0.0	0.0	0.0	0.0004024	0.00040659999999999996	0.0	0.00010270000000000002	0.0	0.0	7.099999999999999e-05	0.0	0.0	0.0	9.73e-05	0.0	0.0	6.12e-05	1.09e-05	0.0002229	0.0005733	0.0	1.29e-05	0.0	0.0	0.0	0.0	0.0	0.0008424	0.0	0.0	0.0	0.0002345	0.0003103	0.0001026	0.0001719	0.00021480000000000002	3.2200000000000003e-05	5.9e-06	3.32e-05	0.0001828	1.8e-05	1.9600000000000002e-05	0.0	0.0	0.00025760000000000003	0.00029130000000000003	0.00018899999999999999	3.04e-05	0.00026839999999999996	0.0002275	0.0	0.0	0.0001472	0.0001239	0.0	4.73e-05	0.0	0.0	3.929999999999999e-05	0.0	0.0	3.84e-05	1.5e-06	0.0	0.0	0.0	3.24e-05	0.0	0.0	0.0	0.0015876	0.0	2.05e-05	2.17e-05	0.0003025	0.0	4.5e-06	0.00013340000000000002	0.0012742	0.0	0.0	0.00013240000000000002	0.0	0.0001455	0.000182	0.0	0.0	1.4599999999999999e-05	0.0006357	0.0001165	0.0006756	0.0	0.0033317	5.19e-05	0.0002616	0.0001819	0.0008465	2.1e-05	7.2999999999999996e-06	0.0001729	0.0002728	6.24e-05	9.42e-05	0	0.0	0.0006737000000000001	1.6100000000000002e-05	0.0004107	0.0	0.0001228	0.0002796	2.57e-05	0.00016769999999999998	0.0	0.0006849	0.0004093999999999999	4.04e-05	0.0007291	6.78e-05	0.0	0.0026785999999999997	0.000857	0.0	0.0	0.0	0.0	0.0010775000000000001	4.52e-05	8.47e-05	0.00033	0.0	0.0	0.0009942	0.0	0.0001133	0.0013608	4.4e-05	7.68e-05	5.0600000000000003e-05	0.0	0.0	0.0001747	0.0	0.0	0.0	0.0	0.0	0.0	0.0005757000000000001	0.0	0.0002351	0.0001575	0.0008997	0.0010785	6.8e-05	0.0009217	0.0	0.0002862	0.0030695	0.0	0.0	0.0	5.79e-05	0.0001119	0.0004947	0.0003031	1.13e-05	0.0	0.0	0.0001436	0.0
Holdemania sp AP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013442999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemania unclassified	0.0	0.0	0.0	0.0	0.0	3.59e-05	0.0	0.0	8.400000000000001e-06	8e-05	8.43e-05	0.0	0.0	0.0	0.0	8.2e-05	0.0	0.0	0.0	0.0	0.0	9.520000000000001e-05	0.0002209	0.00010729999999999999	0.0	0.0	0.0	3.78e-05	0.0	0.0005062	6.0299999999999995e-05	5.3700000000000004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000484	4.98e-05	5.9499999999999996e-05	0.0	0.0	0.0	0.00026419999999999997	7.6e-06	0.00042720000000000003	0.00012919999999999997	0.0007316	0.000998	0.0	2.1600000000000003e-05	2.6700000000000002e-05	6.3e-05	0.0	0.0001193	0.0	0.0	0.0	8.070000000000001e-05	0.0	1.28e-05	2.3100000000000002e-05	3.27e-05	3.48e-05	0.0	0.0	7.63e-05	0.0	9.2e-06	0.0	1.07e-05	1.29e-05	0.0	0.0	0.00015309999999999998	2.5e-06	0.0	0.0	0.0	3.72e-05	0.0	3.28e-05	3.09e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34e-05	0.0	0.0	6.330000000000001e-05	9.05e-05	0.0	6.790000000000001e-05	1.73e-05	0.0	0.0	1.3000000000000001e-05	0.0	0.0	0.0	1.3500000000000001e-05	0.0	0.0	0.0	0.0	0.0	3.929999999999999e-05	0.0	6.28e-05	0.0	1.18e-05	0.0	0.000273	0.0	6.45e-05	6.31e-05	0.0	0.00016759999999999998	6.979999999999999e-05	0.0	0.0002989	0.0002989	0.0	0.0	0.0	2.4e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6e-06	0.0	0.00012350000000000002	3.9e-05	0.00011420000000000001	8.87e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.5799999999999995e-05	0.0	0.0	0.0	0.0002333	0.0	0.0	0.00010369999999999999	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00014169999999999997	0.0	0.0	0.0	8.87e-05	0.0	0.0	5.73e-05	0.0	2.59e-05	0.0	0.0	0.0	0.0005183	0.0	9.209999999999999e-05	3.37e-05	0.0	3.02e-05	0.0	0.000323	0.0	0.0	0.0	0.00016140000000000002	3.3e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47e-05	0.0	0.0	9.070000000000001e-05	8.759999999999999e-05	0.0	0.0	3.98e-05	0.0001063	0.0	0.0	0.0	0.0	0.0	0.0	0.0001244	0.0	2.8e-06	0.0	0.0	0.0	0.0	0.000217	0.000139	0.0
Solobacterium moorei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.699999999999999e-06	0.0	0.0	0.0	8.41e-05	0.0	0.0	5.7600000000000004e-05	0.0	0.0	5.3e-06	0.0	9.1e-06	0.0	0.0	0.0	0.0	0.0	2.23e-05	5.21e-05	0.0	0.0	0.0	0.0	0.0001032	0.0001071	0.0	0.0	0.0	0.0	6e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2e-06	1.2e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.489999999999999e-05	0.0002731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001119	0.0001094	0.0	0.0	0.0	0.0	0.0	3.87e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012805	0.0	0.0	0.0	0.0	0.0	0.0034219999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000213	0.0	0.0	2.01e-05	0.0	0.0	0.0	2.84e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1e-06	0.0	0.0	0.0	8.8e-06	0	0.0	0.0	0.0	1.6e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5499999999999996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter sanguinis	0.0	1.1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.58e-05	0.0	0.0	0.0	6.3e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012276899999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8e-06	0.0	0.0	0.0	0.0	3.73e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.35e-05	4.95e-05	0.0	0.0	0.0	8.47e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93e-05	0.0	0.0	0.0	0.0	0.0	1.67e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34e-05	0.0	1.9600000000000002e-05	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7100000000000006e-05	0.0	0.0	0.0	0.0	0.0	0.0
